P3477,Cylinder 10 Exhaust Valve Control Circuit/Open
P3478,Cylinder 10 Exhaust Valve Control Circuit Performance
P3479,Cylinder 10 Exhaust Valve Control Circuit Low
P3480,Cylinder 10 Exhaust Valve Control Circuit High
P3481,Cylinder 11 Deactivation/Intake Valve Control Circuit/Open
P3482,"""Cylinder 11 Deactivation/Intake Valve Control Circuit Performance"""
P3483,Cylinder 11 Deactivation/Intake Valve Control Circuit Low
P3484,Cylinder 11 Deactivation/Intake Valve Control Circuit High
P3485,Cylinder 11 Exhaust Valve Control Circuit/Open
P3486,Cylinder 11 Exhaust Valve Control Circuit Performance
P3487,Cylinder 11 Exhaust Valve Control Circuit Low
P3488,Cylinder 11 Exhaust Valve Control Circuit High
P3489,Cylinder 12 Deactivation/Intake Valve Control Circuit/Open
P3490,"""Cylinder 12 Deactivation/Intake Valve Control Circuit Performance"""
P3491,Cylinder 12 Deactivation/Intake Valve Control Circuit Low
P3492,Cylinder 12 Deactivation/Intake Valve Control Circuit High
P3493,Cylinder 12 Exhaust Valve Control Circuit/Open
P3494,Cylinder 12 Exhaust Valve Control Circuit Performance
P3495,Cylinder 12 Exhaust Valve Control Circuit Low
P3496,Cylinder 12 Exhaust Valve Control Circuit High
P3497,Cylinder Deactivation System Bank 2
P3498,Cylinder 1 Deactivation/Intake Valve Performance
P3499,Cylinder 2 Deactivation/Intake Valve Performance
P349A,Cylinder 3 Deactivation/Intake Valve Performance
P349B,Cylinder 4 Deactivation/Intake Valve Performance
P349C,Cylinder 5 Deactivation/Intake Valve Performance
P349D,Cylinder 6 Deactivation/Intake Valve Performance
P349E,Cylinder 7 Deactivation/Intake Valve Performance
P349F,Cylinder 8 Deactivation/Intake Valve Performance
P34A0,Cylinder 9 Deactivation/Intake Valve Performance
P34A1,Cylinder 10 Deactivation/Intake Valve Performance
P34A2,Cylinder 11 Deactivation/Intake Valve Performance
P34A3,Cylinder 12 Deactivation/Intake Valve Performance
P34A4,"""A"" Camshaft Position Actuator Temperature Sensor Circuit Bank 1"
P34A5,"""A"" Camshaft Position Actuator Temperature Sensor Range/Performance Bank 1"
P34A6,"""A"" Camshaft Position Actuator Temperature Sensor Circuit Low Bank 1"
P34A7,"""A"" Camshaft Position Actuator Temperature Sensor Circuit High Bank 1"
P34A8,"""A"" Camshaft Position Actuator Temperature Sensor Circuit Bank 2"
P34A9,"""A"" Camshaft Position Actuator Temperature Sensor Range/Performance Bank 2"
P34AA,"""A"" Camshaft Position Actuator Temperature Sensor Circuit Low Bank 2"
P34AB,"""A"" Camshaft Position Actuator Temperature Sensor Circuit High Bank 2"
P34AC,"""A"" Camshaft Position Actuator Position Sensor ""A"" Circuit Bank 1"
P34AD,"""A"" Camshaft Position Actuator Position Sensor ""A"" Range/Performance Bank 1"
P34AE,"""A"" Camshaft Position Actuator Position Sensor ""A"" Circuit Low Bank 1"
P34AF,"""A"" Camshaft Position Actuator Position Sensor ""A"" Circuit High Bank 1"
P34B0,"""A"" Camshaft Position Actuator Position Sensor ""A"" Circuit Bank 2"
P34B1,"""A"" Camshaft Position Actuator Position Sensor ""A"" Range/Performance Bank 2"
P34B2,"""A"" Camshaft Position Actuator Position Sensor ""A"" Circuit Low Bank 2"
P34B3,"""A"" Camshaft Position Actuator Position Sensor ""A"" Circuit High Bank 2"
P34B4,"""B"" Camshaft Position Actuator Temperature Sensor Circuit Bank 1"
P34B5,"""B"" Camshaft Position Actuator Temperature Sensor Range/Performance Bank 1"
P34B6,"""B"" Camshaft Position Actuator Temperature Sensor Circuit Low Bank 1"
P34B7,"""B"" Camshaft Position Actuator Temperature Sensor Circuit High Bank 1"
P34B8,"""B"" Camshaft Position Actuator Temperature Sensor Circuit Bank 2"
P34B9,"""B"" Camshaft Position Actuator Temperature Sensor Range/Performance Bank 2"
P34BA,"""B"" Camshaft Position Actuator Temperature Sensor Circuit Low Bank 2"
P34BB,"""B"" Camshaft Position Actuator Temperature Sensor Circuit High Bank 2"
P34BC,"""B"" Camshaft Position Actuator Position Sensor ""A"" Circuit Bank 1"
P34BD,"""B"" Camshaft Position Actuator Position Sensor ""A"" Range/Performance Bank 1"
P34BE,"""B"" Camshaft Position Actuator Position Sensor ""A"" Circuit Low Bank 1"
P34BF,"""B"" Camshaft Position Actuator Position Sensor ""A"" Circuit High Bank 1"
P34C0,"""B"" Camshaft Position Actuator Position Sensor ""A"" Circuit Bank 2"
P34C1,"""B"" Camshaft Position Actuator Position Sensor ""A"" Range/Performance Bank 2"
P34C2,"""B"" Camshaft Position Actuator Position Sensor ""A"" Circuit Low Bank 2"
P34C3,"""B"" Camshaft Position Actuator Position Sensor ""A"" Circuit High Bank 2"
P34C4,"""A"" Camshaft Position Actuator Control Circuit Driver Current/Temperature Too High Bank 1"
P34C5,"""A"" Camshaft Position Actuator Control Circuit Driver Current/Temperature Too High Bank 2"
P34C6,"""B"" Camshaft Position Actuator Control Circuit Driver Current/Temperature Too High Bank 1"
P34C7,"""B"" Camshaft Position Actuator Control Circuit Driver Current/Temperature Too High Bank 2"
P34C8,Camshaft Position Control Module Performance
P3500,Transfer Case Solenoid B Circuit
C0001,"TCS Control Channel ""A"" Valve 1"
C0002,"TCS Control Channel ""A"" Valve 2"
C0003,"TCS Control Channel ""B"" Valve 1"
C0004,"TCS Control Channel ""B"" Valve 2"
C0010,Left Front Inlet Control
C0011,Left Front Outlet Control
C0012,Left Front Hydraulic Release Too Long
C0014,Right Front Inlet Control
C0015,Right Front Outlet Control
C0016,Right Front Hydraulic Release Too Long
C0018,Left Rear Inlet Control
C0019,Left Rear Outlet Control
C001A,Left Rear Hydraulic Release Too Long
C001C,Right Rear Inlet Control
C001D,Right Rear Outlet Control
C001E,Right Rear Hydraulic Release Too Long
C0020,ABS Pump Motor Control
C0021,Brake Booster Performance
C0022,Brake Booster Solenoid
C0023,Stop Lamp Control
C0024,Brake Pedal Feedback Pressure Solenoid Circuit
C0030,Left Front Tone Wheel
C0031,Left Front Wheel Speed Sensor
C0032,Left Front Wheel Speed Sensor Supply
C0033,Right Front Tone Wheel
C0034,Right Front Wheel Speed Sensor
C0035,Right Front Wheel Speed Sensor Supply
C0036,Left Rear Tone Wheel
C0037,Left Rear Wheel Speed Sensor
C0038,Left Rear Wheel Speed Sensor Supply
C0039,Right Rear Tone Wheel
C003A,Right Rear Wheel Speed Sensor
C003B,Right Rear Wheel Speed Sensor Supply
C003C,Rear Tone Wheel
C003D,Rear Wheel Speed Sensor
C003E,Rear Wheel Speed Sensor Supply
C003F,Wheel Speed Sensors Rotation Direction Correlation
C0040,"Brake Pedal Switch ""A"""
C0041,"Brake Pedal Switch ""B"""
C0042,"Brake Pedal Position Sensor ""Circuit A"""
C0043,"Brake Pedal Position Sensor ""Circuit B"""
C0044,"Brake Pressure Sensor ""A"""
C0045,"Brake Pressure Sensor ""B"""
C0046,"Brake Pressure Sensor ""A""/""B"""
C0047,Brake Booster Pressure Sensor
C0048,Brake Booster Travel Sensor
C0049,Brake Fluid
C004A,Brake Lining Wear Sensor
C004C,"Brake Booster Motor ""A"" Position Sensor Exceeded Learning Limit"
C0050,Brake System Hydraulic Leak
C0051,Steering Wheel Position Sensor
C0052,"Steering Wheel Position Sensor ""Signal A"""
C0053,"Steering Wheel Position Sensor ""Signal B"""
C0054,"Steering Wheel Position Sensor ""Signal C"""
C0055,"Steering Wheel Position Sensor ""Signal D"""
C0061,Lateral Acceleration Sensor
C0062,Longitudinal Acceleration Sensor
C0063,Yaw Rate Sensor
C0064,Roll Rate Sensor
C0069,Yaw Rate/Longitude Sensors
C006A,Multi-axis Acceleration Sensor
C006B,Stability System Active Too Long
C006C,Stability System
C0071,2/4 Wheel Drive Status Input
C0072,Brake Temperature Too High
C0073,Delivered Driving Torque
C0074,Requested Driving Torque
C0075,Brake Pedal Position Performance
C0076,PWM for Traction Control
C0077,Low Tire Pressure
C0078,Tire Diameter
C0079,Variable Effort Steering
C0081,ABS Malfunction Indicator
C0082,Brake System Malfunction Indicator
C0083,Tire Pressure Monitor Malfunction Indicator
C0084,Traction Active Indicator
C0085,Traction Disable Indicator
C0086,Vehicle Dynamics Indicator
C0089,TCS Disable Switch
C008A,TCS Mode Control
C0500,Left Front Wheel Speed Sensor Circuit/Open
C0501,Left Front Wheel Speed Sensor Range/Performance
C0502,Left Front Wheel Speed Sensor Circuit Low
C0503,Left Front Wheel Speed Sensor Circuit High
C0504,Left Front Wheel Speed Sensor Intermittent/Erratic
C0505,Left Front Wheel Speed Sensor Correlation
C0506,Right Front Wheel Speed Sensor Circuit/Open
C0507,Right Front Wheel Speed Sensor Range/Performance
C0508,Right Front Wheel Speed Sensor Circuit Low
C0509,Right Front Wheel Speed Sensor Circuit High
C050A,Right Front Wheel Speed Sensor Intermittent/Erratic
C050B,Right Front Wheel Speed Sensor Correlation
C050C,Left Rear Wheel Speed Sensor Circuit/Open
C050D,Left Rear Wheel Speed Sensor Range/Performance
C050E,Left Rear Wheel Speed Sensor Circuit Low
C050F,Left Rear Wheel Speed Sensor Circuit High
C0510,Left Rear Wheel Speed Sensor Intermittent/Erratic
C0511,Left Rear Wheel Speed Sensor Correlation
C0512,Right Rear Wheel Speed Sensor Circuit/Open
C0513,Right Rear Wheel Speed Sensor Range/Performance
C0514,Right Rear Wheel Speed Sensor Circuit Low
C0515,Right Rear Wheel Speed Sensor Circuit High
C0516,Right Rear Wheel Speed Sensor Intermittent/Erratic
C0517,Right Rear Wheel Speed Sensor Correlation
C0518,Left Front Wheel Speed Sensor - Mechanical
C0519,Right Front Wheel Speed Sensor - Mechanical
C051A,Left Rear Wheel Speed Sensor - Mechanical
C051B,Right Rear Wheel Speed Sensor - Mechanical
C051C,"Multi-axis Acceleration Sensor Module ""A"" Range/Performance"
C0526,Steering Angle Sensor Module
C0528,Steering Angle Sensor Module Range/Performance
C0529,Steering Angle Sensor Module Missing Calibration
C052A,Steering Angle Sensor Module Correlation
C052B,ABS Pump Motor Control Range/Performance
C052C,ABS Pump Motor Control Circuit/Open
C052E,ABS Pump Motor Control Circuit Low
C0533,"Motor Control ""A"" Circuit Low"
C0534,"Motor Control ""A"" Supply Voltage Circuit/Open"
C053A,"ABS Valves ""A"" Missing Calibration"
C053B,ABS Valves Supply Voltage Circuit/Open
C053C,Wheel Speed Sensor Generic Range/Performance
C053D,"Brake Pressure Sensor ""A"" Range/Performance"
C053E,"Brake Pressure Sensor ""A"" Circuit Low"
C053F,"Brake Pressure Sensor ""A"" Circuit High"
C0540,"Brake Pressure Sensor ""A"" Circuit/Open"
C0541,"Brake Pressure Sensor ""B"" Range/Performance"
C0542,"Brake Pressure Sensor ""B"" Circuit Low"
C0543,"Brake Pressure Sensor ""B"" Circuit High"
C054A,"Vacuum Sensor ""A"" Range/Performance"
C0552,Longitudinal Acceleration Sensor Range/Performance
C0555,Left Front Wheel Speed Sensor Incorrect Component Installed
C0556,Right Front Wheel Speed Sensor Incorrect Component Installed
C0557,Left Rear Wheel Speed Sensor Incorrect Component Installed
C0558,Right Rear Wheel Speed Sensor Incorrect Component Installed
C055B,ABS Pump Motor Supply Voltage Low
C055D,"Brake Hydraulic Circuit ""B"" Leak"
C055E,"Brake Hydraulic Circuit ""A"" Leak"
C055F,BSCM/EBBC Hydraulic Unit Performance
C0560,"Brake Pressure Sensor ""A"" Missing Calibration"
C0561,"Vacuum Sensor ""A/B"" Correlation"
C0563,ABS Control Module Performance
C0564,ABS Control Module System Voltage Low
C0565,ABS Control Module System Voltage High
C0566,Park Brake Backup Support Count Exceeded Maximum Value
C056D,Brake Pedal Position Sensor Supply Voltage Circuit Low
C056E,Brake Pedal Position Sensor Supply Voltage Circuit High
C0579,"Brake Booster Temperature Sensor ""B"" Circuit Low"
C057A,"Brake Booster Temperature Sensor ""B"" Circuit High"
C057E,"Brake Booster Temperature Sensor ""A/B"" Correlation"
C0582,"Brake Booster Motor ""A"" Phase U-V-W Circuit Range/Performance"
C0588,"Brake Booster Motor ""A"" Position Sensor Circuit Low"
C0589,"Brake Booster Motor ""A"" Position Sensor Circuit High"
C058A,"Brake Booster Motor ""A"" Position Sensor Circuit Range/Performance"
C058F,Regeneration Torque Performance
C0590,"Brake Booster Motor ""A"" Phase U-V-W Current High"
C0591,"Brake Booster Motor ""A"" Phase U-V-W Current Low"
C0594,"Brake Booster Motor ""A"" Performance"
C0595,Brake Booster Internal Power Driver Range/Performance
C0596,"Brake Booster Motor ""A"" Current Sensor Circuit Range/Performance"
C0597,"Brake System Control Module ""A"" Performance"
C05B8,"Brake Booster Motor ""A"" Position Sensor Supply Circuit/Open"
C05BB,"Brake Booster Motor ""A"" Position Sensor Supply Circuit Range/Performance"
C05C2,"Brake Booster Motor ""A"" Over Temperature"
C05C3,"Brake Booster Motor ""A"" Supply Circuit"
C052D,ABS Pump Motor Control Circuit High
C05D5,Brake Master Cylinder Cut Off Valve
C0608,Steering Wheel Angle Sensor Circuit Performance
C0609,Park Brake Switch Circuit
C060A,Park Brake Switch Stuck
C060B,Left Park Brake Actuator Control Circuit/Open
C060C,Left Park Brake Actuator Control Circuit Low
C060D,Left Park Brake Actuator Control Circuit High
C060E,Left Park Brake Actuator Performance/Stuck Off
C060F,Left Park Brake Actuator Stuck On
C0610,Right Park Brake Actuator Control Circuit/Open
C0611,Right Park Brake Actuator Control Circuit Low
C0612,Right Park Brake Actuator Control Circuit High
C0613,Right Park Brake Actuator Performance/Stuck Off
C0614,Right Park Brake Actuator Stuck On
C0615,Park Brake Control Module Control Circuit/Open
C0616,Park Brake Control Module Control Circuit Performance
C0619,"Brake Pedal Position Sensor ""A"" Offset Exceeded Learning Limit"
C061A,"Brake Pedal Position Sensor ""B"" Offset Exceeded Learning Limit"
C062D,"ABS Valves ""A"" Range/Performance"
C0688,"4WD/AWD Clutch ""A"" Brake Actuator"
C0689,"4WD/AWD Clutch ""A"" Actuator Position Sensor ""A"""
C068A,"4WD/AWD Clutch ""A"" Actuator Position Sensor ""B"""
C068B,"4WD/AWD Clutch ""A"" Actuator Position Sensor ""C"""
C068C,"4WD/AWD Clutch ""B"" Actuator Position Sensor ""A"""
C068D,"4WD/AWD Clutch ""B"" Actuator Position Sensor ""B"""
C068E,"4WD/AWD Clutch ""B"" Actuator Position Sensor ""C"""
C068F,"4WD/AWD Clutch ""A"" Actuator Range Sensor"
C0690,4WD/AWD Disconnect Clutch Actuator
C0691,"4WD/AWD Disconnect Clutch Actuator Position Sensor ""A"""
C0692,"4WD/AWD Disconnect Clutch Actuator Position Sensor ""B"""
C0693,4WD/AWD Disconnect Clutch Speed Sensor
C0694,"4WD/AWD Clutch ""A"" Temperature Sensor"
C0695,4WD/AWD Disconnect Clutch Temperature Sensor
C1000,Hill Descent Control (HDC) Function
C1001,Vision System Camera
C1002,Left Power Running Board Stow
C1003,Right Power Running Board Stow
C1004,Right Power Running Board Deploy
C1005,Left Power Running Board Deploy
C1006,Left Power Running Board Motor
C1007,Right Power Running Board Motor
C1008,Left Power Running Board Position/Motion Sensor
C1009,Right Power Running Board Position/Motion Sensor
C100A,Brake Pedal Position Sensor
C100B,Motor Drive Current
C100C,Steering Tracking
C100D,Brake Pedal Position Sensor Circuit 1
C100E,Brake Pedal Position Sensor Circuit 2
C100F,Brake Pedal Position Sensor Supply
C1010,Continuous Vacuum Hublock (CVH) Solenoid
C1011,Brake Pedal Feel Simulator Cut-off Pressure Sensor
C1012,Brake Pedal  Feel Simulator Cut-off Valve Solenoid
C1013,Brake System Pressure
C1014,Brake System Total Volume Balance
C1015,Vacuum Supply
C1016,Pedal Angle to Pedal Feel Simulator Cut-off Pressure Comparison
C1017,Boot/Trunk Primary Switch
C1018,Regenerative Braking
C101A,Vacuum Pressure Sensor
C101B,Vacuum Pressure Sensor Circuit B
C101C,Brake Vacuum Pump
C101D,Left Front Vertical Acceleration Sensor
C101E,Right Front Vertical Acceleration Sensor
C101F,Generic Valve Failure
C1020,Brake System Fill Not Complete
C1021,ABS Booster Control Pressure
C1022,Boot/Trunk Secondary Switch
C1023,Pull Drift Compensation Limit Exceeded
C1024,"""System Temporarily Disabled Due To Power Interruption During Driving"""
C1025,Brake Primary Circuit Overboost Pressure
C1026,ABS Secondary Circuit Overboost Pressure
C1027,Master Cylinder (MC) to Primary Circuit Pressure
C1028,ABS Primary Circuit Wheel Pressure
C1029,ABS Primary Circuit Pressure lower than Secondary
C102A,Brake Secondary Circuit Pressure Mismatch Between Wheels
C102B,ABS Secondary Circuit Pressure lower than Primary
C102C,Right Rear Vertical Acceleration Sensor
C102D,High Friction Inside Power Steering
C102E,Stability Control System
C102F,Active Vibration Actuator Control
C1030,Left Rear Vertical Acceleration Sensor
C1031,Deflation Detection System
C1032,Raise - Lower Switch
C1033,Isolation Switch 2
C1034,Left Switch
C1035,Right Switch
C1036,Damper Temperature
C1037,Pressure Control Valve Pressure Sensor
C1038,Left Front Damper Drive
C1039,Left Front Damper Return
C103A,Right Front Damper Drive
C103B,Right Front Damper Return
C103C,Left Rear Damper Drive
C103D,Left Rear Damper Return
C103E,Right Rear Damper Drive
C103F,Right Rear Damper Return
C1040,Front Axle Rod Pressure Sensor
C1041,Front Axle Piston Pressure Sensor
C1042,Rear Axle Rod Pressure Sensor
C1043,Rear Axle Piston Pressure Sensor
C1044,Hydraulic Return Line Pressure
C1045,Hydraulic Residual Pressure
C1046,Front Axle Actuator Torque
C1047,Rear Axle Actuator Torque
C1048,Safety Control Valve
C1049,Front Axle Rod Pressure Regulating Valve
C104A,Front Axle Piston Pressure Regulating Valve
C104B,Rear Axle Rod Pressure Regulating Valve
C104C,Rear Axle Piston Pressure Regulating Valve
C104D,Front to Rear Hydraulic Piston Pressure Ratio
C104E,Front to Rear Hydraulic Rod Pressure Ratio
C104F,Actuator System Control Torque
C1050,Sensor Supply Voltage C
C1051,Initial (Hit) Current - Safety Control Valve
C1052,Hold Current - Safety Control Valve
C1053,Off State Current Monitor - Safety Control Valve
C1054,System Functionality Reduced By Diagnostic Request
C1055,Front Axle Pressure Regulating Valve
C1056,Left Rear Air Spring Air Supply
C1057,Rear Axle Pressure Regulating Valve
C1058,Right Rear Air Spring Air Supply
C1059,Left And Right Actuator - Internal Temperature Sensors
C105A,Actuator Circuit Group A
C105B,Actuator Circuit Group B
C105C,ABS Dynomometer Test Mode Active
C105D,Deployable Rear Spoiler Deploy Relay Control
C105E,Deployable Rear Spoiler Retract Relay Control
C105F,Deployable Rear Spoiler Isolation Relay Control
C1060,Economy Mode Switch
C1061,Brake Disc Wear
C1062,Hydraulic Valve Block
C1063,Air in Brake System
C1067,All Terrain / Road Progress Control Switch
C1068,Left Front Wheel Hub Vertical Acceleration Sensor
C1069,Right Front Wheel Hub Vertical Acceleration Sensor
C106A,Left Rear Wheel Hub Vertical Acceleration Sensor
C106B,Right Rear Hub Vertical Acceleration Sensor
C106C,Wheel Hub Vertical Acceleration Sensors
C106D,Front Axle Wheel Hub Vertical Acceleration Sensors Supply
C106E,Rear Axle Wheel Hub Vertical Acceleration Sensors Supply
C1070,Rear Differential Oil Cooler Pump Relay
C1071,Left Front Compression Damper Solenoid
C1072,Right Front Compression Damper Solenoid
C1073,Left Rear Compression Damper Solenoid
C1074,Right Rear Compression Damper Solenoid
C1075,Left Front Rebound Damper Solenoid
C1076,Right Front Rebound Damper Solenoid
C1077,Left Rear Rebound Damper Solenoid
C1078,Right Rear Rebound Damper Solenoid
C1079,ABS Manufacturing Rolling Road Mode Active
C107A,Front Active Roll Control Module
C107B,Rear Active Roll Control Module
C107C,RCM Lateral Acceleration Sensor
C107D,RCM Longitudinal Acceleration Sensor
C107E,RCM Yaw Rate Sensor
C107F,RCM Roll Rate Sensor
C1080,Roll Actuator
C1081,ABS Assembly Mode Active
C1082,Left Front Volume Valve Solenoid 1
C1083,Left Front Volume Valve Solenoid 2
C1084,Right Front Volume Valve Solenoid 1
C1085,Right Front Volume Valve Solenoid 2
C1086,Left Rear Volume Valve Solenoid 1
C1087,Left Rear Volume Valve Solenoid 2
C1088,Right Rear Volume Valve Solenoid 1
C1089,Right Rear Volume Valve Solenoid 2
C108A,Chassis Control Module B
C108B,Front Electric Active Roll Control Actuator
C108C,Rear Electric Active Roll Control Actuator
C108D,Electric Active Roll Control 48V Power Supply
C108E,Suspension Inertial Measurement Unit
C108F,Air Suspension Compressor Control
C1090,Pressure Protection Activated During Diagnostic Control
C1091,Actuator Circuit Group C
C1092,RSCM Vehicle Battery Voltage Level Detection
C1093,Front Right Active Brake Vane Shutter
C1094,Front Left Active Brake Vane Shutter
C1095,Kinetic Pump Motor Sensor
C1096,"Load Distribution Unit Pressure Sensor Voltage Supply ""A"""
C1097,"Load Distribution Unit Pressure Sensor Voltage Supply ""B"""
C1098,"Load Distribution Unit Pressure Sensor Voltage Supply ""C"""
C1099,Load Distribution Unit Pressure Sensor 1
C109A,Load Distribution Unit Pressure Sensor 2
C109B,Load Distribution Unit Pressure Sensor 3
C109C,Load Distribution Unit Pressure Sensor 4
C109D,Load Distribution Unit Pressure Sensor 5
C109E,Load Distribution Unit Pressure Sensor 6
C109F,Kinetic Application
C10A0,Kinetic Suspension Pump Control Module Pressure Sensor 1
C10A1,Kinetic Suspension Pump Control Module Pressure Sensor 2
C10A2,Kinetic Suspension Pump Control Module Pressure Sensor 3
C10A3,Kinetic Suspension Pump Control Module Pressure Sensor 4
C10A4,Kinetic Suspension Pump Control Module Pressure Sensor 5
C10A5,Kinetic Suspension Pump Control Module Pressure Sensor 6
C10A6,Kinetic Roll Circuit
C10A7,Kinetic Pitch Circuit
C10A8,Kinetic Suspension Pump Control Module Tank
C10A9,Kinetic Roll Comfort Valves
C10AA,Kinetic Pitch Comfort Valves
C10AB,Kinetic Roll Seat Valves
C10AC,Kinetic Pitch Seat Valves
C10AD,Suspension Pump Control Module Pump
C10AE,Kinetic Anti-Roll Force
C10AF,Kinetic Anti-Pitch Force
C10B0,Kinetic Seat Valve 1
C10B1,Kinetic Seat Valve 2
C10B2,Kinetic Seat Valve 3
C10B3,Kinetic Seat Valve 4
C10B4,Kinetic Vehicle Roll Angle
C10B5,Kinetic Vehicle Pitch Angle
C10B6,Kinetic Pump Roll Pressure
C10B7,Kinetic Pump Pitch Pressure
C10B8,Kinetic Service Routine Check Failure
C10B9,Pressure Sensor Manufacturing Offset
C10BA,System Pressure For Kinetic Application Related Components
C10BB,Kinetic Comfort Center Valve 1
C10BC,Kinetic Comfort Center Valve 2
C10BD,Front Left Kinetic Comfort Corner Valve
C10BE,Front Right Kinetic Comfort Corner Valve
C10BF,Rear Left Kinetic Comfort Corner Valve
C10C0,Rear Right Kinetic Comfort Corner Valve
C1104,Brake Bedding Mode
C1105,Brake Lamp Control
C1108,Pedal Sensor(s) Supply Voltage
C1109,Vehicle Dynamics Control Switch
C110A,Front Vertical Acceleration Sensor
C110B,Rear Vertical Acceleration Sensor
C110C,Left Front Damper Solenoid
C110D,Right Front Damper Solenoid
C110E,Left Rear Damper Solenoid
C110F,Right Rear Damper Solenoid
C1110,Power steering Calibration Data
C1111,Control Lateral Acceleration
C1112,Roll Angle
C1113,Off Road Determination
C1114,Roll Axis Torque
C1115,Pulse Torque
C1116,Torque/Pressure
C1117,Direction Control Valve(s)
C1118,Brake Booster Release Switch
C1119,Hydraulic Pressure
C111A,Right Stop Lamp
C111B,Left Stop Lamp
C111C,Left Front Body Acceleration Sensor
C111D,Right Front Body Acceleration Sensor
C111E,Left Rear Body Acceleration Sensor
C111F,Right Rear Body Acceleration Sensor
C1120,Reversing lamp
C1121,Damper Solenoid(s)
C1122,Steering Isolation Valve
C1123,Steering Isolation Valve Supply Circuit
C1124,Height Sensor(s)
C1125,Drivers Internal Door Handle
C1126,Position Lamps
C1127,Position Sensor
C1128,Apply and Release Switch
C1129,Actuator Engage
C112A,Actuator Disengage
C112B,Isolation Switch
C112C,Mode Indicator 1
C112D,Mode Indicator 2
C112E,Mode Indicator 3
C112F,Air Spring Valve
C1130,Air Spring Air Supply
C1131,Air Supply
C1132,Head Up Display
C1133,Left Front Brake Pressure Sensor
C1134,Right Front Brake Pressure Sensor
C1135,Left Rear Brake Pressure Sensor
C1136,Right Rear Brake Pressure Sensor
C1137,Reverse gear switch
C1138,Access Switch
C1139,Hold Switch
C113A,Wakeup Control
C1160,Center Axle Disconnect (CAD) System General Failure
C1161,Rear Brake Pressure Sensor Correlation
C1979,IWE Solenoid Circuit Failure
C1A01,LED
C1A02,Rotary Encoder Stuck In Intermediate Position
C1A03,Left Front Height Sensor
C1A04,Right Front Height Sensor
C1A05,Left Rear Height Sensor
C1A06,Right Rear Height Sensor
C1A07,Cross Articulation
C1A08,Pressure Sensor Supply
C1A10,Pressure Fluctuates When System Inactive
C1A11,Pressure Increases When System Inactive
C1A13,Pressure Does Not Decrease When Venting Gallery
C1A18,Pressure Increase Too Rapid When Filling Reservoir
C1A20,Pressure Increase Too Slow When Filling Reservoir
C1A24,No Temperature Increase When Compressor Requested
C1A27,Compressor
C1A28,Wrong Number of LEDs Illuminated
C1A29,Switch Activation Too Long
C1A30,Both Switches Pressed At The Same Time
C1A31,Left Front Corner Valve
C1A32,Right Front Corner Valve
C1A33,Left Rear Corner Valve
C1A34,Right Rear Corner Valve
C1A35,Reservoir Valve
C1A36,Exhaust Valve
C1A37,Front Cross-Link Valve
C1A38,Rear Cross-Link Valve
C1A41,Clutch Pedal Sensor
C1A43,Motor Supply
C1A47,Force Sensor
C1A48,Warning Lamp
C1A53,Manual Emergency Release Activated
C1A56,Left Front Tire Pressure Sensor and Transmitter Assembly
C1A57,Left Front Initiator
C1A58,Right Front Tire Pressure Sensor and Transmitter Assembly
C1A59,Right Front Initiator
C1A60,Left Rear Tire Pressure Sensor and Transmitter Assembly
C1A61,Left Rear Initiator
C1A62,Right Rear Tire Pressure Sensor and Transmitter Assembly
C1A63,Right Rear Initiator
C1A64,Spare Wheel Tire Pressure Sensor and Transmitter Assembly
C1A67,Forward Looking Sensor
C1A68,Left Front Height Sensor Supply
C1A69,Right Front Height Sensor Supply
C1A70,Left Rear Height Sensor Supply
C1A71,Right Rear Height Sensor Supply
C1A76,Valve Relay
C1A77,Valve Relay Supply Circuit
C1A78,Left Front Inlet Valve
C1A79,Left Front Outlet Valve
C1A80,Right Front Inlet Valve
C1A81,Right Front Outlet Valve
C1A82,Left Rear Inlet Valve
C1A83,Left Rear Outlet Valve
C1A84,Right Rear Inlet Valve
C1A85,Right Rear Outlet Valve
C1A86,Commutation Valve #1
C1A87,Commutation Valve #2
C1A88,High Pressure Switching Valve #1
C1A89,High Pressure Switching Valve #2
C1A8A,Wheel Speed Sensor Signals Swapped Front Axle
C1A8B,Wheel Speed Sensor Signals Swapped Rear Axle
C1A8C,Wheel Speed Sensor Supply Circuit
C1A8D,Wheel Speed Sensor Supply Circuit Low
C1A8E,Wheel Speed Sensor Supply Circuit High
C1A90,Wheel Speed Sensor Supply
C1A95,Wheel Speed Sensor
C1A96,Brake Light Switch
C1A97,Lateral Accelerometer
C1A98,Yaw Rate Sensor
C1A99,Pressure Sensor
C1B00,Steering Angle Sensor
C1B02,Return Pump
C1B03,Directional Control Valve #1
C1B04,Initial (Hit) Current - Directional Control Valve #1
C1B05,Hold Current - Directional Control Valve #1
C1B06,Off State Current Monitor - Directional Control Valve #1
C1B07,Directional Control Valve #2
C1B08,Inintial (Hit) Current - Directional Control Valve #2
C1B09,Hold Current - Directional Control Valve #2
C1B10,Off State Current Monitor - Directional Control Valve #2
C1B11,Pressure Control Valve
C1B12,Lower Lateral Accelerometer
C1B13,Upper Lateral Accelerometer
C1B14,Sensor Supply Voltage A
C1B15,Sensor Supply Voltage B
C1B18,Module Power Supplies
C1B19,Door Status
C1B21,Compressor Brush Card Temperature Sensor
C1B22,Hill Descent Switch
C1D00,Park Brake Apply Switch
